row_num,id,confidence,matched_entity,url,title,rest_status_before,delete_http,delete_result_status,rest_status_after,error
656,12329,high,web3 ai,https://theccpress.com/tron-jumps-on-1b-usdt-mint-solana-climbs-to-117-how-web3-ais-ai-powered-presale-could-outperform-with-1747-roi/,"TRON Jumps on $1B USDT Mint, Solana Climbs to $117—How Web3 ai’s AI-Powered Presale Could Outperform with 1747% ROI",trash,skip,already_trash,trash,
657,12327,high,web3 ai,https://theccpress.com/best-crypto-for-the-future-web3-ai-tron-ripple-and-chainlink/,"Best Crypto for the Future: Web3 ai, Tron, Ripple, and Chainlink",publish,200,trash,trash,
658,12321,high,blockdag,https://theccpress.com/blockdag-prepares-for-strategic-vc-round-following-214-5m-presale/,BlockDAG Prepares for Strategic VC Round Following $214.5M Presale,trash,skip,already_trash,trash,
659,12315,high,bdag,https://theccpress.com/215m-raised-bdag-climbs-with-2380-roi-as-pi-coin-mantra-chase-2025-relevance/,"$215M Raised: BDAG Climbs with 2,380% ROI as Pi Coin & MANTRA Chase 2025 Relevance",publish,200,trash,trash,
660,12313,high,blockdag,https://theccpress.com/blockdag-hits-215m-as-pi-coin-and-chainlink-lag-top-crypto-coins-to-grab-before-the-next-breakout/,BlockDAG Hits $215M as Pi Coin and Chainlink Lag—Top Crypto Coins to Grab Before the Next Breakout,publish,410,,trash,
661,12309,high,blockdag,https://theccpress.com/eth-price-falls-to-1400-xrp-etf-buzz-grows-blockdag-dev-launchpad-ignites-215m-presale/,"ETH Price Falls to $1,400, XRP ETF Buzz Grows & BlockDAG Dev Launchpad Ignites $215M Presale!",publish,200,trash,trash,
662,12252,high,btfd,https://theccpress.com/30x-btfd-coin-dreams-ending-may-26th-catch-the-best-new-meme-coins-to-buy-today-cat-and-bome-holding-strong/,30X BTFD Coin Dreams? Ending May 26th! Catch the Best New Meme Coins to Buy Today [$CAT and $BOME Holding Strong],trash,skip,already_trash,trash,
663,12245,high,troller cat,https://theccpress.com/troller-cat-captivates-presale-fans-as-melania-meme-stumbles-and-hamster-kombat-surges/,Troller Cat Captivates Presale Fans as Melania Meme Stumbles and Hamster Kombat Surges,publish,200,trash,trash,
664,12243,high,arctic pablo,https://theccpress.com/arctic-pablo-coin-presale-soars-baby-doge-goatseus-maximus-updates/,"Arctic Pablo Coin Presale Soars, Baby Doge & Goatseus Maximus Updates",trash,skip,already_trash,trash,
665,12235,high,qubetics,https://theccpress.com/ethereum-slips-aptos-faces-unlock-risk-qubetics-hits-16-2m-best-cryptos-to-join-this-month/,"Ethereum Slips, Aptos Faces Unlock Risk, Qubetics Hits $16.2M — Best Cryptos to Join This Month",publish,200,trash,trash,
666,12229,high,qubetics,https://theccpress.com/qubetics-aptos-and-immutable-x-the-next-big-crypto-to-buy-now-for-explosive-growth-in-2025/,"Qubetics, Aptos, and Immutable X: The Next Big Crypto to Buy Now for Explosive Growth in 2025",trash,skip,already_trash,trash,
667,12225,high,web3 ai,https://theccpress.com/best-crypto-projects-in-2025-web3-ai-sui-cardano-xrp-more/,"Best Crypto Projects in 2025: Web3 ai, SUI, Cardano, XRP & More",publish,200,trash,trash,
668,12221,high,web3 ai,https://theccpress.com/link-vs-web3-ai-what-crypto-to-invest-in-as-wai-presale-heats-up/,LINK vs Web3 ai: What Crypto to Invest In as $WAI Presale Heats Up,trash,skip,already_trash,trash,
669,12215,high,web3 ai,https://theccpress.com/top-4-highest-trending-crypto-coins-to-watch-now-web3-ai-eth-more/,"Top 4 Highest Trending Crypto Coins to Watch Now: Web3 ai, ETH & More",publish,200,trash,trash,
670,12239,high,btfd,https://theccpress.com/melanias-13-surge-is-gone-now-btfds-2900-roi-setup-at-0-0002-makes-it-the-top-new-meme-coin-to-invest-in-for-short-term/,MELANIA’s $13 Surge is Gone—Now BTFD’s 2900% ROI Setup at $0.0002 Makes it the Top New Meme Coin to Invest in for Short Term!,trash,skip,already_trash,trash,
671,12227,high,qubetics,https://theccpress.com/qubetics-vs-avalanche-vs-tezos-top-crypto-to-invest-in-for-short-term/,Qubetics vs Avalanche vs Tezos: Top Crypto to Invest in for Short Term,publish,200,trash,trash,
672,10524,high,blockdag,https://theccpress.com/blockdag-rewards-buyers-with-150-bonus-shib-burns-1b-tokens-polkadot-activity-grows/,SHIB Burns 1 Billion Tokens & Polkadot Sees Growth; BlockDAG Rewards Buyers With 150% Bonus After 6th AMA,publish,410,,trash,
673,42050,medium,blockdag,https://theccpress.com/blockdag-goes-live-on-coinstore-bitmart-and-lbank-more-global-exchanges-already-form-the-next-wave/,"BlockDAG Goes Live on Coinstore, BitMart, and LBank, More Global Exchanges Already Form the Next Wave",publish,410,,trash,
674,41090,medium,blockdag,https://theccpress.com/452m-raised-0-0005-locked-in-for-limited-time-blockdags-market-setup-is-what-every-crypto-project-wishes-it-had/,"$452M Raised, $0.0005 Locked In for Limited-Time: BlockDAG’s Market Setup Is What Every Crypto Project Wishes It Had",publish,200,trash,trash,
675,41077,medium,zkp,https://theccpress.com/veteran-traders-rush-to-zkp-cryptos-100m-infrastructure-privacy-first-ai-design/,Veteran Traders Rush To ZKP Crypto’s $100M Infrastructure & Privacy-First AI Design,trash,skip,already_trash,trash,
676,40997,medium,zkp,https://theccpress.com/zkp-crypto-gains-spotlight-as-5m-giveaway-shifts-attention-away-from-ethereum-and-monero/,ZKP Crypto Gains Spotlight as $5M Giveaway Shifts Attention Away From Ethereum and Monero,publish,200,trash,trash,
677,40943,medium,blockdag,https://theccpress.com/missed-bitcoin-early-in-2011-blockdags-final-hours-at-0-0005-are-being-framed-as-a-second-shot/,Missed Bitcoin Early in 2011? BlockDAG’s Final Hours at $0.0005 Are Being Framed as a Second Shot,publish,410,,trash,
678,40923,medium,zkp,https://theccpress.com/whales-target-zkps-decentralized-data-platform-while-xrp-slows-toward-2-00/,Whales Target ZKP’s Decentralized Data Platform While XRP Slows Toward 2.00,publish,200,trash,trash,
679,40852,medium,zkp,https://theccpress.com/ada-and-uni-stay-in-focus-but-zkp-crypto-takes-control-with-190m-tokens-released-daily/,"ADA and UNI Stay in Focus, But ZKP Crypto Takes Control With 190M Tokens Released Daily",publish,410,,trash,
680,40724,medium,zkp,https://theccpress.com/top-6-cryptos-to-buy-heading-into-2026s-altcoin-surge-zkp-sol-avax-sui-sand-axs/,"Top 6 Cryptos To Buy Heading Into 2026’s Altcoin Surge: ZKP, SOL, AVAX, SUI, SAND, AXS",publish,200,trash,trash,
681,40693,medium,zkp,https://theccpress.com/analyst-pivot-to-zkps-ai-infrastructure-as-plug-and-earn-proof-pods-challenge-doge-and-link/,Analyst Pivot to ZKP’s AI Infrastructure as  Plug-and-Earn ‘Proof Pods’ Challenge DOGE and LINK,trash,skip,already_trash,trash,
682,40595,medium,zkp,https://theccpress.com/10-winners-500k-each-why-zkps-5m-giveaway-is-januarys-headline-story-while-pepe-doge-test-major-resistance-levels-2/,"10 Winners, $500k Each: Why ZKP’s $5M Giveaway is January’s Headline Story, While PEPE & DOGE Test Major Resistance Levels",publish,200,trash,trash,
683,40588,medium,zkp,https://theccpress.com/10-winners-500k-each-why-zkps-5m-giveaway-is-januarys-headline-story-while-pepe-doge-test-major-resistance-levels/,"10 Winners, $500k Each: Why ZKP’s $5M Giveaway is January’s Headline Story, While PEPE & DOGE Test Major Resistance Levels",trash,skip,already_trash,trash,
684,40582,medium,zkp,https://theccpress.com/buyers-rush-to-zkp-as-daily-token-supply-drops-to-190m-while-ada-stalls-and-hbar-falters/,Buyers Rush to ZKP as Daily Token Supply Drops to 190M While ADA Stalls and HBAR Falters,publish,200,trash,trash,
685,40576,medium,zkp,https://theccpress.com/best-4-cryptos-that-might-explode-in-2026-zkp-muutum-finance-ipo-genie-deepsnitch/,"Best 4 Cryptos That Might Explode in 2026: ZKP, Muutum Finance, IPO Genie, Deepsnitch",trash,skip,already_trash,trash,
686,40550,medium,blockdag,https://theccpress.com/4-best-performing-cryptos-right-now-leading-the-market-rally-blockdag-pepe-near-protocol-ondo-finance/,"4 Best-Performing Cryptos Right Now Leading the Market Rally: BlockDAG, PEPE, NEAR Protocol, & Ondo Finance",publish,200,trash,trash,
687,40447,medium,zkp,https://theccpress.com/why-zkp-crypto-is-turning-privacy-into-a-compliance-advantage-right-now/,Why ZKP Crypto Is Turning Privacy Into a Compliance Advantage Right Now,trash,skip,already_trash,trash,
688,40322,medium,zkp,https://theccpress.com/zkps-privacy-first-infrastructure-makes-doges-0-14-wedge-hypes-254k-donation-look-outdated-in-2026/,ZKP’s Privacy-First Infrastructure Makes DOGE’s $0.14 Wedge & HYPE’s $254K Donation Look Outdated in 2026,publish,200,trash,trash,
689,40319,medium,zkp,https://theccpress.com/zkp-crypto-steals-the-show-with-5m-giveaway-as-sol-fades-and-xmr-consolidates/,ZKP Crypto Steals the Show with $5M Giveaway as SOL Fades and XMR Consolidates,trash,skip,already_trash,trash,
690,40300,medium,zkp,https://theccpress.com/bitcoin-inflows-hit-1-55b-while-zkps-privacy-centric-ai-network-gains-momentum/,Bitcoin Inflows Hit $1.55B While ZKP’s Privacy-Centric AI Network Gains Momentum,publish,200,trash,trash,
691,40014,medium,zkp,https://theccpress.com/doge-tests-0-157-xmr-pulls-back-but-experts-say-zkp-cryptos-privacy-layer-could-spark-the-next-breakout/,"DOGE Tests $0.157, XMR Pulls Back, but Experts Say ZKP Crypto’s Privacy Layer Could Spark the Next Breakout",publish,410,,trash,
692,39778,medium,blockdag,https://theccpress.com/while-ethereum-and-uniswap-show-steady-performance-blockdag-delivers-1566-launch-returns-for-2026-a-full-breakdown-3/,"While Ethereum and Uniswap Show Steady Performance, BlockDAG Delivers 1,566% Launch Returns for 2026: A Full Breakdown",publish,200,trash,trash,
693,39751,medium,zkp,https://theccpress.com/what-is-zero-knowledge-proof-zkp-a-simple-breakdown-for-crypto-enthusiasts-in-2026/,What is Zero Knowledge Proof (ZKP)? A Simple Breakdown for Crypto Enthusiasts in 2026,trash,skip,already_trash,trash,
694,39701,medium,blockdag,https://theccpress.com/only-3-2b-coins-left-blockdag-beats-shib-and-sol-with-1566-locked-gains/,"Only 3.2B Coins Left! BlockDAG Beats SHIB and SOL with 1,566% Locked Gains!",publish,200,trash,trash,
695,39615,medium,zkp,https://theccpress.com/eth-and-sui-show-bullish-signs-while-zkp-drops-years-biggest-5m-crypto-giveaway/,"ETH and Sui Show Bullish Signs, While ZKP Drops Year’s Biggest $5M Crypto Giveaway!",publish,410,,trash,
696,38728,medium,zkp,https://theccpress.com/zkp-advances-verifiable-ai-infrastructure-as-testnet-validates-hybrid-consensus/,ZKP Advances Verifiable AI Infrastructure as Testnet Validates Hybrid Consensus,publish,200,trash,trash,
697,36982,medium,zkp,https://theccpress.com/as-ada-and-shib-cool-off-zero-knowledge-proof-zkp-invites-users-to-join-the-whitelist-before-the-ica-starts/,"As ADA and SHIB Cool Off, Zero Knowledge Proof (ZKP) Invites Users to Join the Whitelist Before the ICA Starts",publish,410,,trash,
698,36973,medium,zkp,https://theccpress.com/zero-knowledge-proof-zkp-the-privacy-blockchain-powering-real-time-ai/,$100M Built Network Goes Live: Zero Knowledge Proof (ZKP) Is Redefining Blockchain Before Anyone Else,publish,200,trash,trash,
699,35994,medium,blockdag,https://theccpress.com/bnb-retests-key-levels-ondo-expands-its-rwa-power-blockdag-strengthens-its-1-thesis-which-crypto-will-explode-next/,"BNB Retests Key Levels, ONDO Expands Its RWA Power, BlockDAG Strengthens Its $1 Thesis! Which Crypto Will Explode Next?",trash,skip,already_trash,trash,
700,35876,medium,bullzilla,https://theccpress.com/top-7-cryptos-to-join-in-november-bullzilla-leads-the-charge/,Hauntingly Good Profits: Top 7 Cryptos to Join in November – Halloween Market Booms Incoming,publish,200,trash,trash,
701,35866,medium,blockdag,https://theccpress.com/blockdags-25-referral-boost-sparks-hype-as-tron-strengthens-academic-links-toncoin-eyes-the-3-50-mark/,BlockDAG’s 25% Referral Boost Sparks Hype as TRON Strengthens Academic Links & Toncoin Eyes the $3.50 Mark,publish,410,,trash,
702,35120,medium,blockdag,https://theccpress.com/bnb-sol-climb-as-blockdags-0-0015-tge-gains-steam/,BlockDAG Advances with Over 20K Miners Sold as BNB Climbs and Solana Builds Strength,publish,200,trash,trash,
703,34983,medium,blockdag,https://theccpress.com/blockdag-nears-600m-goal-as-sei-gains-fil-slows/,BlockDAG Races Toward $600M as SEI Shines and FIL Slows: The Next Crypto to Explode in 2025,trash,skip,already_trash,trash,
704,34976,medium,blockdag,https://theccpress.com/most-trending-cryptos-in-2025-blockdag-solana-dogecoin-cardano/,"4 Most Trending Cryptos in 2025 Poised for Explosive Growth: BlockDAG, Solana, Dogecoin, & Cardano!",publish,200,trash,trash,
705,34818,medium,blockdag,https://theccpress.com/3-5m-miners-join-blockdag-as-eth-climbs-toward-5k-dogecoin-sets-sights-on-a-major-rally/,3.5M Miners Join BlockDAG as ETH Climbs Toward $5K & Dogecoin Sets Sights on a Major Rally!,publish,410,,trash,
706,34486,medium,blockdag,https://theccpress.com/blockdags-miner-network-now-spans-130-countries/,"TON Nears Rebound Zone, HBAR Awaits Breakout, and BlockDAG Ships 20,000 Devices Worldwide!",publish,410,,trash,
707,34332,medium,blockdag,https://theccpress.com/polygon-ends-inflation-dogecoin-targets-0-30-while-blockdags-1-prediction-buyer-battles-steal-the-show/,"Polygon Ends Inflation, Dogecoin Targets $0.30, While BlockDAG’s $1 Prediction & Buyer Battles Steal the Show",publish,200,trash,trash,
708,34192,medium,blockdag,https://theccpress.com/blockdag-vs-spacepay-token-reality-or-hype/,BlockDAG vs SpacePay Token: Which Crypto Truly Deserves Your $100?,trash,skip,already_trash,trash,
709,34189,medium,blockdag,https://theccpress.com/blockdag-f1-alliance-25-referrals-race-beyond-pi-eth/,"Pi Network Slows, Ethereum Predictions Fade, While BlockDAG’s BWT Alpine F1® Deal & 25% Referral Program Draw Market Attention!",publish,200,trash,trash,
710,34030,medium,blockdag,https://theccpress.com/blockdag-genesis-day-secure-early-access-at-0-0012-pre-launch/,BlockDAG GENESIS Day Hype Explodes: $0.0012 Entry & A Few Early Access Spots Are Vanishing Fast,publish,410,,trash,
711,33934,medium,blockdag,https://theccpress.com/aster-price-update-ethereum-forecast-and-blockdag-600m-target/,"ASTER Rebounds Above $2, ETH Eyes 2026 Bull Cycle, While BlockDAG’s $600M Target Fuels Viral Hype!",publish,200,trash,trash,
712,33622,medium,blockdag,https://theccpress.com/blockdag-builds-largest-pre-mainnet-user-base-backed-by-420m-raised/,"With Nearly $420M Raised & BWT Alpine Formula 1® Team Partnership, BlockDAG Prepares for a Historic Launch",publish,410,,trash,
713,33601,medium,blockdag,https://theccpress.com/hedera-hits-resistance-shib-flat-while-blockdag-faucet-engages-users/,"Hedera Struggles, Shiba Inu Stalls, While BlockDAG’s Awakening Faucet Delivers Real Utility for Early Users",publish,200,trash,trash,
714,33301,medium,blockdag,https://theccpress.com/top-crypto-coin-to-buy-now-analyzing-blockdag-mantle-uniswap/,BlockDAG Hits $414M After Securing BWT Alpine Formula 1® Team Partnership! More on Mantle & Uniswap Price Trends,publish,410,,trash,
715,33295,medium,blockdag,https://theccpress.com/blockdags-multi-year-roadmap-and-alpine-f1-deal-drives-growth/,BlockDAG’s BWT Alpine Formula 1® Team Sponsorship Strengthens Through Its Multi-Year Roadmap and Global Growth Plans,publish,200,trash,trash,
716,33289,medium,blockdag,https://theccpress.com/pepe-traders-watch-ethereum-near-4-5k-bdag-teams-up-with-f1/,"Ethereum Holds $4.5K, Pepe Stalls, Yet BlockDAG’s F1® Alliance Becomes Crypto’s New Growth Engine!",trash,skip,already_trash,trash,
717,33274,medium,blockdag,https://theccpress.com/blockdags-bwt-alpine-deal-vs-xrp-price-prediction-and-bnb-price-momentum/,"XRP Price Prediction Eyes $3.20, BNB Price Builds, but BlockDAG’s BWT Alpine Formula 1® Deal Could Catalyze Huge Growth",publish,200,trash,trash,
718,33270,medium,blockdag,https://theccpress.com/blockdags-bwt-alpine-f1-partnership-vs-dogecoin-and-hyperliquid-in-2025/,Here’s Why BlockDAG’s $0.0013 Entry & BWT Alpine F1 Deal Could Crush the Breakout Potential of Dogecoin & Hyperliquid in 2025!,trash,skip,already_trash,trash,
719,33255,medium,blockdag,https://theccpress.com/blockdag-f1-deal-drives-1-target-xlm-sui-momentum-shine/,$410M+ Raised & BWT Alpine F1® Team Deal Locked: BlockDAG Now On Track For $1 as Stellar Price Breakout & SUI Momentum Build,publish,200,trash,trash,
720,33198,medium,bullzilla,https://theccpress.com/best-new-meme-coins-to-buy-in-2025-bullzilla-pepe-pudgy-penguins/,"Pepe Gains 2.38%, Pudgy Penguins Rise 3.42%, and BullZilla at Stage 4 Commands the Best New Meme Coins to Buy in 2025",trash,skip,already_trash,trash,
721,33206,medium,blockdag,https://theccpress.com/ada-holds-0-80-xlm-fluctuates-blockdag-testnet-delivers-speed/,"ADA Dips Below $0.81, XLM Faces Resistance, BlockDAG Doubles Speed to 1400 TPS in Live Testnet!",publish,200,trash,trash,
722,33108,medium,blockdag,https://theccpress.com/who-created-blockdag-meet-antony-turner-the-visionary-behind-the-410m-crypto-project/,Crypto’s Silent Giant: BlockDAG CEO Antony Turner Outperforming the Entire Crypto Market,trash,skip,already_trash,trash,
723,33106,medium,blockdag,https://theccpress.com/stellar-price-analysis-chainlink-updates-blockdag-hits-3m-x1-miners/,"Stellar Price Analysis Faces Resistance, Chainlink Consolidates, While BlockDAG’s X1 App Expands to 3M+ Miners",publish,200,trash,trash,
724,32711,medium,blockdag,https://theccpress.com/link-rallies-pi-faces-risks-blockdag-dashboard-v4-shines-2/,"LINK Rallies, Pi Faces Risks, BlockDAG Dashboard V4 Shines",publish,410,,trash,
725,32624,medium,blockdag,https://theccpress.com/blockdags-410m-market-machine-puts-myx-finance-hype-under-fire/,"BlockDAG’s $410M Surge, 20 Exchange Listings & Major Global Sports Deals Put MYX Finance in the Shadows",publish,200,trash,trash,
726,32550,medium,blockdag,https://theccpress.com/shib-surges-ondo-faces-resistance-can-blockdag-be-the-next-solana/,Short-Term Volatility? SHIB Surges & Ondo Faces Resistance; Analysts Say BlockDAG at $0.0013 Could Be the Next Solana,publish,410,,trash,
